#key	style	ss_system_id
A.E. (USA) (Proto 2) (1984-01-04)	mixrbv2	40
Activision Decathlon, The (USA)	mixrbv2	40
Asteroids (USA) (Proto) (Final)	mixrbv2	40
Astro Chase (USA)	mixrbv2	40
Astrogrover (USA) (Proto)	mixrbv2	40
Ballblazer (USA)	mixrbv2	40
Barroom Baseball (USA) (Proto 2) (1983-11-21)	mixrbv2	40
Battlezone (USA) (Proto 2)	mixrbv2	40
Beamrider (USA)	mixrbv2	40
BerZerk (USA)	mixrbv2	40
Black Belt (USA) (Proto 3)	mixrbv2	40
Blaster (USA) (Proto)	mixrbv2	40
Blue Print (USA)	mixrbv2	40
Bounty Bob Strikes Back! (USA)	mixrbv2	40
Buck Rogers - Planet of Zoom (USA)	mixrbv2	40
Carol Shaw's River Raid (USA)	mixrbv2	40
Centipede (USA)	mixrbv2	40
Choplifter! (USA)	mixrbv2	40
Congo Bongo (USA)	mixrbv2	40
Countermeasure (USA)	mixrbv2	40
David Crane's Pitfall II - Lost Caverns (USA)	mixrbv2	40
Defender (USA)	mixrbv2	40
Dig Dug (USA)	mixrbv2	40
Dreadnaught Factor, The (USA)	mixrbv2	40
Final Legacy (USA) (Proto)	mixrbv2	40
Frisky Tom (USA) (Proto) (1983-07-04)	mixrbv2	40
Frogger (USA)	mixrbv2	40
Frogger II - Threeedeep! (USA)	mixrbv2	40
Galaxian (USA)	mixrbv2	40
Gorf (USA)	mixrbv2	40
Gremlins (USA)	mixrbv2	40
Gyruss (USA)	mixrbv2	40
H.E.R.O. (USA)	mixrbv2	40
James Bond 007 (USA)	mixrbv2	40
Joust (USA)	mixrbv2	40
Jr. Pac-Man (USA) (Proto)	mixrbv2	40
Jungle Hunt (USA)	mixrbv2	40
K-Razy Shoot-Out (USA)	mixrbv2	40
Kaboom! (USA)	mixrbv2	40
Kangaroo (USA)	mixrbv2	40
Keystone Kapers (USA)	mixrbv2	40
Last Starfighter, The (USA) (Proto) (1984-05-21)	mixrbv2	40
Looney Tunes Hotel (USA) (Proto)	mixrbv2	40
Mario Bros. (USA)	mixrbv2	40
Meebzork (USA) (Proto) (1983-11-16)	mixrbv2	40
MegaMania (USA)	mixrbv2	40
Meteorites (USA)	mixrbv2	40
Microgammon SB (USA) (Proto) (1983-08-15)	mixrbv2	40
Millipede (USA) (Proto) (1984-01-31)	mixrbv2	40
Miner 2049er Starring Bounty Bob (USA)	mixrbv2	40
Miniature Golf (USA) (Proto)	mixrbv2	40
Missile Command (USA)	mixrbv2	40
Montezuma's Revenge - Featuring Panama Joe (USA)	mixrbv2	40
Moon Patrol (USA)	mixrbv2	40
Mountain King (USA)	mixrbv2	40
Mr. Do!'s Castle (USA)	mixrbv2	40
Ms. Pac-Man (USA)	mixrbv2	40
Pac-Man (USA)	mixrbv2	40
Pengo (USA)	mixrbv2	40
Pitfall! (USA)	mixrbv2	40
Pole Position (USA)	mixrbv2	40
Popeye (USA)	mixrbv2	40
Q-bert (USA)	mixrbv2	40
QIX (USA)	mixrbv2	40
Quest for Quintana Roo (USA)	mixrbv2	40
RealSports Baseball (USA)	mixrbv2	40
RealSports Basketball (USA) (Proto) (1983-12-16)	mixrbv2	40
RealSports Football (USA)	mixrbv2	40
RealSports Soccer (USA)	mixrbv2	40
RealSports Tennis (USA)	mixrbv2	40
Rescue on Fractalus! (USA)	mixrbv2	40
Road Runner (USA) (Proto) (1983-06-03)	mixrbv2	40
Robotron 2084 (USA)	mixrbv2	40
Space Dungeon (USA)	mixrbv2	40
Space Invaders (USA)	mixrbv2	40
Space Shuttle - A Journey Into Space (USA)	mixrbv2	40
Spitfire (USA) (Proto) (1983-11-03)	mixrbv2	40
Sport Goofy (USA) (Proto) (1983-04-11)	mixrbv2	40
Star Raiders (USA)	mixrbv2	40
Star Trek - Strategic Operations Simulator (USA)	mixrbv2	40
Star Wars - Return of the Jedi - Death Star Battle (USA)	mixrbv2	40
Star Wars - The Arcade Game (USA)	mixrbv2	40
Stargate (USA) (Proto 3) (1984-01-05)	mixrbv2	40
Super Breakout (USA)	mixrbv2	40
Super Cobra (USA)	mixrbv2	40
Super Pac-Man (USA) (Proto) (Final)	mixrbv2	40
Tempest (USA) (AtariAge)	mixrbv2	40
Track and Field (USA) (Proto) (1984-05-10)	mixrbv2	40
Vanguard (USA)	mixrbv2	40
Wizard of Wor (USA)	mixrbv2	40
Xari Arena (USA) (Proto) (1983-09-20)	mixrbv2	40
Xevious (USA) (Proto) (1984-01-04)	mixrbv2	40
Zaxxon (USA)	mixrbv2	40
Zenji (USA)	mixrbv2	40
Zone Ranger (USA)	mixrbv2	40
