#name	crc	size	key
McDonald's - Golden Arches Adventure (USA) (Proto)	add0115d	4096	McDonald's - Golden Arches Adventure (USA) (Proto)
Mega Force (USA)	9e6ae8c2	4096	Mega Force (USA)
MegaBoy (USA)	26914ce0	65536	MegaBoy (USA)
MegaMania - A Space Nightmare (USA)	33edc33e	4096	MegaMania - A Space Nightmare (USA)
Mein Weg (Germany) (En)	420ff853	4096	Challenge (Canada)
Meltdown (USA) (Proto)	7955b3be	4096	Meltdown (USA) (Proto)
Meteor Defense (Europe)	bb47d5af	4096	Meteor Defense (Europe)
Midnight Magic (Europe)	6cf038fa	16384	Midnight Magic (USA)
Midnight Magic (USA)	5c5447b9	16384	Midnight Magic (USA)
Millipede (USA)	ccc82dd0	16384	Millipede (USA)
Mind Maze (USA)	7cc6c991	8192	Mind Maze (USA)
Miner 2049er - Starring Bounty Bob (Europe)	f9851d21	8192	Miner 2049er - Starring Bounty Bob (USA)
Miner 2049er - Starring Bounty Bob (USA)	19f9ef1c	8192	Miner 2049er - Starring Bounty Bob (USA)
Miner 2049er Volume II (USA)	71e814e9	8192	Miner 2049er Volume II (USA)
Mines of Minos (USA)	c799e944	4096	Mines of Minos (USA)
Miniature Golf ~ Arcade Golf (USA)	28562315	2048	Miniature Golf ~ Arcade Golf (USA)
Miss Piggy's Wedding (USA) (Proto)	b1497e10	8192	Miss Piggy's Wedding (USA) (Proto)
Missile Command (Europe)	dbdfefb7	4096	Missile Command (USA)
Missile Command (USA)	cff14904	4096	Missile Command (USA)
Missile Control (Europe)	ac80976b	4096	Missile Control (Europe)
Missile War ~ Astro War ~ Astrowar (Europe)	e83f5848	4096	Meteor Defense (Europe)
Mission 3,000 A.D. (USA)	b959a92f	4096	Mission 3,000 A.D. (USA)
Mission 3000 (Europe)	55b140fe	4096	Mission 3,000 A.D. (USA)
Mission Survive (Europe)	b70f52dc	4096	Mission Survive (Europe)
Mogul Maniac (USA)	50afe04b	4096	Mogul Maniac (USA)
Monkey Music (Unknown) (1982-08-18) (Proto)	264fd499	8192	Grover's Music Maker (USA) (Proto)
Monster Cise (USA) (Proto)	ab0f6091	8192	Monster Cise (USA) (Proto)
Montezuma's Revenge - Featuring Panama Joe (USA)	e680a1c9	8192	Montezuma's Revenge - Featuring Panama Joe (USA)
Moon Patrol (Europe)	72ef8582	8192	Moon Patrol (USA)
Moon Patrol (USA)	d641ef2d	8192	Moon Patrol (USA)
Moonsweeper (USA)	450b5c57	8192	Moonsweeper (USA)
MotoRodeo (USA)	89998e29	16384	MotoRodeo (USA)
Motocross (Europe) (Quelle)	36feb44c	4096	Motocross (Europe) (Quelle)
Motocross (Europe) (Suntek)	b0ae97ec	4096	Motocross (Europe) (Quelle)
Motocross Racer (USA)	0d1bc1cb	8192	Motocross Racer (USA)
Mountain King (USA)	ed778991	12288	Mountain King (USA)
Mountain Man (Europe)	5f6c51c5	4096	Ski Hunt (Europe)
